year,week,ktm_rain,ktm_rain_lag1,ktm_rain_lag2,ktm_rain_lag3,ktm_rain_roll3,ktm_max_daily,ktm_humidity,ktm_temp,ktm_rain_anom,ktm_rain_anom_lag1,ktm_rain_anom_lag2,ktm_rain_anom_lag3,ktm_rain_anom_roll3,nat_rain,nat_rain_lag1,nat_rain_lag2,nat_rain_lag3,nat_rain_roll3,nat_max_daily,nat_humidity,nat_temp,nat_rain_anom,nat_rain_anom_lag1,nat_rain_anom_lag2,nat_rain_anom_lag3,nat_rain_anom_roll3,terai_rain,terai_rain_lag1,terai_rain_lag2,terai_rain_lag3,terai_rain_roll3,terai_max_daily,terai_humidity,terai_temp,terai_rain_anom,terai_rain_anom_lag1,terai_rain_anom_lag2,terai_rain_anom_lag3,terai_rain_anom_roll3,casew_rain,casew_rain_lag1,casew_rain_lag2,casew_rain_lag3,casew_rain_roll3,casew_max_daily,casew_humidity,casew_temp,casew_rain_anom,casew_rain_anom_lag1,casew_rain_anom_lag2,casew_rain_anom_lag3,casew_rain_anom_roll3
2021,10,0.24,2.79,1.68,0.11,4.71,0.09,33.46142857142857,19.577142857142857,-5.041111111111111,0.3055555555555558,0.6566666666666667,-0.9077777777777777,-4.078888888888888,0.8264102564102563,8.924102564102563,0.9261538461538461,1.1017948717948718,10.676666666666666,0.28487179487179487,35.382124542124544,18.101794871794873,-5.4600854700854695,6.115156695156696,-1.3696581196581186,-0.606524216524216,-0.7145868945868914,0.39066666666666666,5.334666666666666,0.4613333333333333,0.604,6.186666666666666,0.14400000000000002,25.81438095238095,26.14952380952381,-4.594814814814815,3.247333333333333,-0.8191111111111109,-0.30414814814814817,-2.1665925925925937,0.4681645824929407,4.159037515127068,1.1029084308188786,0.1239322307382009,5.730110528438887,0.16213634530052437,29.429052613380968,22.688094277646513,-4.66574012818789,1.843999731074358,-0.09027511093182738,-0.9184916857155663,-2.9120155080453594
2021,11,0.0,0.24,2.79,1.68,3.0300000000000002,0.0,28.965714285714284,20.45285714285714,-8.192222222222222,-5.041111111111111,0.3055555555555558,0.6566666666666667,-12.927777777777777,0.5625641025641026,0.8264102564102563,8.924102564102563,0.9261538461538461,10.313076923076922,0.3892307692307692,31.350109890109888,19.19186813186813,-8.238091168091167,-5.4600854700854695,6.115156695156696,-1.3696581196581186,-7.58301994301994,0.11866666666666666,0.39066666666666666,5.334666666666666,0.4613333333333333,5.843999999999999,0.08933333333333333,20.397333333333332,27.462,-7.523555555555556,-4.594814814814815,3.247333333333333,-0.8191111111111109,-8.87103703703704,0.06098830173457039,0.4681645824929407,4.159037515127068,1.1029084308188786,4.688190399354579,0.04010891488503429,24.808711461995046,23.73309479628882,-7.525405226121645,-4.66574012818789,1.843999731074358,-0.09027511093182738,-10.347145623235177
2021,12,8.83,0.0,0.24,2.79,9.07,4.36,25.98,20.562857142857144,0.8966666666666674,-8.192222222222222,-5.041111111111111,0.3055555555555558,-12.336666666666666,4.156666666666666,0.5625641025641026,0.8264102564102563,8.924102564102563,5.545641025641025,2.3417948717948716,24.562014652014653,19.14007326007326,-5.095356125356124,-8.238091168091167,-5.4600854700854695,6.115156695156696,-18.79353276353276,2.4806666666666666,0.11866666666666666,0.39066666666666666,5.334666666666666,2.9899999999999998,1.3653333333333333,15.020666666666667,27.693238095238094,-5.147185185185185,-7.523555555555556,-4.594814814814815,3.247333333333333,-17.265555555555558,5.477013311819282,0.06098830173457039,0.4681645824929407,4.159037515127068,6.006166196046793,2.842200080677692,20.216816227741603,23.919023915173167,-1.7258359553583444,-7.525405226121645,-4.66574012818789,1.843999731074358,-13.916981309667879
2021,13,0.37,8.83,0.0,0.24,9.2,0.2,20.181428571428572,22.337142857142855,-6.267777777777778,0.8966666666666674,-8.192222222222222,-5.041111111111111,-13.563333333333333,0.6212820512820513,4.156666666666666,0.5625641025641026,0.8264102564102563,5.34051282051282,0.41128205128205125,22.886630036630038,20.907948717948717,-6.766866096866097,-5.095356125356124,-8.238091168091167,-5.4600854700854695,-20.100313390313385,0.6513333333333333,2.4806666666666666,0.11866666666666666,0.39066666666666666,3.2506666666666666,0.44666666666666666,14.75,29.463809523809523,-5.306518518518518,-5.147185185185185,-7.523555555555556,-4.594814814814815,-17.97725925925926,0.2516353368293667,5.477013311819282,0.06098830173457039,0.4681645824929407,5.789636950383219,0.1606333198870512,16.498806546418486,25.789653662190975,-5.451549639191431,-1.7258359553583444,-7.525405226121645,-4.66574012818789,-14.70279082067142
2021,14,14.94,0.37,8.83,0.0,24.14,11.07,28.564285714285713,23.177142857142854,7.642222222222222,-6.267777777777778,0.8966666666666674,-8.192222222222222,2.2711111111111126,11.543333333333333,0.6212820512820513,4.156666666666666,0.5625641025641026,16.32128205128205,6.903333333333334,32.534835164835165,21.74959706959707,3.6047008547008543,-6.766866096866097,-5.095356125356124,-8.238091168091167,-8.257521367521365,8.744,0.6513333333333333,2.4806666666666666,0.11866666666666666,11.876,4.890000000000001,21.744761904761905,30.63714285714286,2.071851851851851,-5.306518518518518,-5.147185185185185,-7.523555555555556,-8.381851851851852,11.585051230334813,0.2516353368293667,5.477013311819282,0.06098830173457039,17.31369987898346,7.399386849536103,24.60846988993258,26.83617345703913,4.934538747702926,-5.451549639191431,-1.7258359553583444,-7.525405226121645,-2.2428468468468497
2021,15,14.66,14.94,0.37,8.83,29.97,8.83,35.137142857142855,22.544285714285714,3.73111111111111,7.642222222222222,-6.267777777777778,0.8966666666666674,5.105555555555555,19.246410256410257,11.543333333333333,0.6212820512820513,4.156666666666666,31.411025641025642,11.455897435897436,41.20758241758242,20.396483516483517,8.734558404558406,3.6047008547008543,-6.766866096866097,-5.095356125356124,5.5723931623931655,18.052000000000003,8.744,0.6513333333333333,2.4806666666666666,27.447333333333336,11.271999999999998,31.603238095238098,29.05666666666667,8.848888888888892,2.071851851851851,-5.306518518518518,-5.147185185185185,5.614222222222225,17.14595966115369,11.585051230334813,0.2516353368293667,5.477013311819282,28.98264622831787,9.702676885841065,33.25515057915058,25.650298161701144,7.191674062121821,4.934538747702926,-5.451549639191431,-1.7258359553583444,6.674663170633316
2021,16,12.4,14.66,14.94,0.37,42.0,6.88,37.25,23.428571428571427,-7.139999999999999,3.73111111111111,7.642222222222222,-6.267777777777778,4.233333333333334,7.851794871794873,19.246410256410257,11.543333333333333,0.6212820512820513,38.64153846153846,3.503846153846154,39.70362637362637,22.725824175824176,-11.461709401709403,8.734558404558406,3.6047008547008543,-6.766866096866097,0.8775498575498588,6.310666666666666,18.052000000000003,8.744,0.6513333333333333,33.10666666666667,3.21,28.441904761904762,31.34,-13.38214814814815,8.848888888888892,2.071851851851851,-5.306518518518518,-2.461407407407407,9.031762807583702,17.14595966115369,11.585051230334813,0.2516353368293667,37.762773699072206,5.329961274707543,32.24304224053478,27.26056647265602,-10.046000268925644,7.191674062121821,4.934538747702926,-5.451549639191431,2.080212540899103
2021,17,28.49,12.4,14.66,14.94,55.55,9.07,58.98142857142857,20.868571428571425,6.588888888888889,-7.139999999999999,3.73111111111111,7.642222222222222,3.1800000000000006,44.32666666666667,7.851794871794873,19.246410256410257,11.543333333333333,71.42487179487179,14.966666666666669,59.967838827838825,20.562893772893773,22.19794871794872,-11.461709401709403,8.734558404558406,3.6047008547008543,19.470797720797727,52.28866666666667,6.310666666666666,18.052000000000003,8.744,76.65133333333334,17.180666666666664,48.40371428571429,28.72152380952381,28.875259259259263,-13.38214814814815,8.848888888888892,2.071851851851851,24.342000000000006,35.58544574425171,9.031762807583702,17.14595966115369,11.585051230334813,61.7631682129891,12.22219846712384,52.28413911139285,24.82966876044488,13.816336605261974,-10.046000268925644,7.191674062121821,4.934538747702926,10.962010398458151
2021,18,28.35,28.49,12.4,14.66,69.24000000000001,17.84,54.10142857142857,21.60571428571429,1.9299999999999997,6.588888888888889,-7.139999999999999,3.73111111111111,1.3788888888888904,31.857692307692307,44.32666666666667,7.851794871794873,19.246410256410257,84.03615384615384,15.57102564102564,59.117838827838824,20.63142857142857,3.0262108262108285,22.19794871794872,-11.461709401709403,8.734558404558406,13.762450142450149,38.25666666666667,52.28866666666667,6.310666666666666,18.052000000000003,96.856,18.707333333333334,47.992666666666665,28.75142857142857,5.8871111111111105,28.875259259259263,-13.38214814814815,8.848888888888892,21.380222222222223,32.06795885437676,35.58544574425171,9.031762807583702,17.14595966115369,76.68516740621217,18.33537958854377,50.06289563764191,25.183838298853225,3.7533671283223455,13.816336605261974,-10.046000268925644,7.191674062121821,7.523703464658675
2021,19,22.82,28.35,28.49,12.4,79.66,15.84,55.83571428571429,23.88714285714286,-13.804444444444442,1.9299999999999997,6.588888888888889,-7.139999999999999,-5.285555555555554,42.30871794871795,31.857692307692307,44.32666666666667,7.851794871794873,118.49307692307691,26.07871794871795,59.487985347985344,22.215934065934068,5.075868945868947,3.0262108262108285,22.19794871794872,-11.461709401709403,30.3000284900285,56.29333333333333,38.25666666666667,52.28866666666667,6.310666666666666,146.83866666666665,34.205333333333336,53.72019047619048,29.159333333333333,13.324074074074076,5.8871111111111105,28.875259259259263,-13.38214814814815,48.08644444444445,42.86150786607504,32.06795885437676,35.58544574425171,9.031762807583702,110.51491246470351,27.21281484469544,54.805025643980876,26.29241318504005,3.597461879790238,3.7533671283223455,13.816336605261974,-10.046000268925644,21.167165613374557
