year,week,rain_mean_mm,rain_max_mm,rain_std_mm,wet_days,max_daily_mm,n_stations,rain_source_is_dhm,temp_c_mean,temp_c_max,humidity_pct_mean,nasa_rain_sum
2024,27,90.13049184506546,195.7659051066109,42.97872672727297,5.237386229704407,79.79768519464989,,0,23.06142857142857,23.94,91.43714285714286,72.62
2024,28,66.77295222530377,172.75656775291566,39.950898806113074,4.6662600921208535,59.254005690920664,,0,23.89428571428571,24.4,90.26285714285714,47.03
2024,29,61.04608380331905,151.36863475195253,34.64120617785112,4.106630158410473,54.13831177082672,,0,24.232857142857146,25.5,86.71571428571428,44.26
2024,30,107.10424554878578,222.64506147043647,47.39634457101347,5.717230385939124,117.77657794171526,,0,23.454285714285714,24.18,88.5657142857143,94.12
2024,31,158.58217265495406,274.09694801154706,54.231226878668096,6.9806712084715565,164.73520184780259,,0,22.52428571428571,22.98,92.41285714285712,150.73000000000002
2024,32,99.18278382910727,210.98872944946862,45.52849015095812,5.498957090684447,102.06687022431797,,0,23.125714285714285,23.57,89.24571428571429,84.33999999999999
2024,33,20.24201505379231,67.15653896483126,16.353324114160323,1.8706747693901007,25.32679343388179,,0,22.765714285714285,23.11,86.19285714285715,10.99
2024,34,33.808004123235094,109.02525855610475,26.594338273429106,3.022519402769125,30.636270834556985,,0,22.868571428571425,23.99,90.00714285714285,17.990000000000002
2024,35,32.76203719739054,83.03475885040534,18.750033646170827,2.1994238122430017,44.38194041434127,,0,22.722857142857144,23.28,88.98571428571428,25.72
2024,36,38.103015356796234,114.98601939239586,27.528663225354087,3.1385747335793823,38.33880841504269,,0,22.967142857142857,23.58,87.68714285714285,23.19
2024,37,15.354331579658703,61.833914871702085,15.608895722784096,1.7479239387254057,19.875695173891735,,0,23.255714285714284,24.92,81.5942857142857,5.49
2024,38,276.55679912899444,371.2425676042507,63.101103297516744,9.105381020525963,296.52744316926805,,0,21.261428571428574,24.91,90.00571428571428,290.54
2024,39,23.98298102395857,71.79142194786593,17.045555046084978,1.968205883936413,30.771967461495418,,0,21.75142857142857,22.36,91.06857142857145,15.36
2024,40,0.4092676069436202,3.198353760355234,0.6955925697535591,0.14491646927789603,14.041735589111541,,0,20.541428571428572,21.06,87.75428571428571,0.58
2024,41,13.330715136277822,46.7974082533334,11.369330257447803,1.2960915526714765,24.151217244077138,,0,18.85,19.24,85.87571428571428,7.55
2024,42,0.39986154403596735,3.190155113732277,0.6946062062568981,0.14469328594941477,14.03588417968437,,0,19.44,20.46,82.97142857142856,0.5700000000000001
2024,43,0.0028890409183684185,2.7113463127634105,0.6239924268839068,0.13442685283927663,13.487616461653756,,0,19.287142857142857,19.99,88.91714285714285,0.11
2024,44,0.3794969664539472,3.178178301195615,0.6937309165908191,0.14424691929245223,14.036316268846582,,0,17.524285714285714,17.87,87.19428571428571,0.5499999999999999
2024,45,0.0,2.6280752169427384,0.6117117696016474,0.13264138621142654,13.392265554170171,,0,16.53,17.14,83.30285714285715,0.03
2024,46,0.0,2.6703530796486237,0.6190606094006019,0.13331093619687032,13.4583594145179,,0,14.438571428571429,15.6,79.61428571428571,0.06
2024,47,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,14.008571428571427,14.69,82.10857142857142,0.0
2024,48,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,12.907142857142857,14.16,69.21714285714286,0.0
2024,49,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,10.948571428571428,11.73,62.815714285714286,0.0
2024,50,0.0,2.5946383156553594,0.6065578044571787,0.13197183622598274,13.35044150985555,,0,12.781428571428572,13.56,68.42142857142856,0.0
